,Crypto,Date,Open,High,Low,Close,Adj Close,Volume
5878,Polkadot,2021-10-14,41.674599,42.427547,39.489075,40.7551,40.7551,3094236878.0
5879,Polkadot,2021-10-15,40.745117,44.068069,39.517784,43.157112,43.157112,3509884039.0
5880,Polkadot,2021-10-16,43.25581,44.682911,41.32444,41.757626,41.757626,2149299435.0
5881,Polkadot,2021-10-17,41.736191,42.856602,39.844257,42.073952,42.073952,1794118104.0
5882,Polkadot,2021-10-18,42.103531,43.219341,40.289684,41.18367,41.18367,1770037056.0
5883,Polkadot,2021-10-19,41.18298,41.571247,40.111004,41.384014,41.384014,1476241195.0
5884,Polkadot,2021-10-20,41.355507,45.191448,41.104046,44.348656,44.348656,2160124585.0
5885,Polkadot,2021-10-21,44.404133,45.501125,42.007854,42.846519,42.846519,2416148968.0
5886,Polkadot,2021-10-22,42.845661,46.306541,42.743496,43.449368,43.449368,2535826499.0
5887,Polkadot,2021-10-23,43.478775,44.756664,43.10358,44.049973,44.049973,1228699647.0
5888,Polkadot,2021-10-24,44.028957,44.200764,41.352333,42.385658,42.385658,1286707564.0
5889,Polkadot,2021-10-25,42.334133,44.776077,42.149715,44.526623,44.526623,1360980395.0
5890,Polkadot,2021-10-26,44.513477,46.0182,43.449905,44.883873,44.883873,1763935730.0
5891,Polkadot,2021-10-27,44.950848,45.773479,39.872562,40.410454,40.410454,2833846259.0
5892,Polkadot,2021-10-28,40.379799,43.114502,39.98307,41.861691,41.861691,1946242940.0
5893,Polkadot,2021-10-29,41.87302,44.319656,41.674927,44.073624,44.073624,1613356430.0
5894,Polkadot,2021-10-30,44.083836,44.28014,42.259529,42.747833,42.747833,1002560667.0
5895,Polkadot,2021-10-31,42.751907,43.362423,41.127758,42.742096,42.742096,1250223353.0
5896,Polkadot,2021-11-01,42.739792,51.468781,41.810192,49.982254,49.982254,4338984539.0
5897,Polkadot,2021-11-02,50.065342,53.246037,48.058029,51.631351,51.631351,3755226109.0
5898,Polkadot,2021-11-03,51.631992,54.552494,49.217911,53.443703,53.443703,3292529595.0
5899,Polkadot,2021-11-04,53.335697,55.004974,52.254654,53.881733,53.881733,2735203164.0
5900,Polkadot,2021-11-05,53.87775,53.945984,50.660576,51.894672,51.894672,1836789840.0
5901,Polkadot,2021-11-06,51.86599,52.437401,49.087318,52.009216,52.009216,1731999303.0
5902,Polkadot,2021-11-07,52.075733,53.550312,51.415234,52.277981,52.277981,1469149811.0
5903,Polkadot,2021-11-08,52.27919,53.858791,51.780319,53.348457,53.348457,1731022445.0
5904,Polkadot,2021-11-09,53.375797,53.418671,50.606041,50.779362,50.779362,1889383248.0
5905,Polkadot,2021-11-10,50.763157,52.040482,42.757931,46.87133,46.87133,3209700777.0
5906,Polkadot,2021-11-11,46.859516,49.462654,45.6488,47.647625,47.647625,1903460945.0
5907,Polkadot,2021-11-12,47.569553,47.760288,44.070511,45.880806,45.880806,2018292419.0
5908,Polkadot,2021-11-13,45.905609,47.517548,44.928326,47.129055,47.129055,1193417084.0
5909,Polkadot,2021-11-14,47.135155,47.804756,45.066185,46.401821,46.401821,943480234.0
5910,Polkadot,2021-11-15,46.400879,47.423412,44.643318,44.688717,44.688717,1217037806.0
5911,Polkadot,2021-11-16,44.84198,44.84198,38.725277,40.899315,40.899315,2989773813.0
5912,Polkadot,2021-11-17,40.873985,42.708294,39.033897,42.708294,42.708294,1952021421.0
5913,Polkadot,2021-11-18,42.734184,43.293175,37.696529,39.045967,39.045967,2184185009.0
5914,Polkadot,2021-11-19,39.0042,42.303261,38.45974,41.261021,41.261021,1585574130.0
5915,Polkadot,2021-11-20,41.25737,42.084187,39.970539,42.060429,42.060429,1072593579.0
5916,Polkadot,2021-11-21,42.114777,43.59584,40.712013,42.005707,42.005707,1200251789.0
5917,Polkadot,2021-11-22,42.010632,42.144905,38.84864,39.447872,39.447872,1419043417.0
5918,Polkadot,2021-11-23,39.503712,41.451218,38.6292,40.791042,40.791042,1191444255.0
5919,Polkadot,2021-11-24,40.787518,40.958405,38.119476,39.369419,39.369419,1151780975.0
5920,Polkadot,2021-11-25,38.307789,40.956371,38.081081,38.455948,38.455948,1204042086.0
5921,Polkadot,2021-11-26,39.46748,39.649117,33.987236,34.385906,34.385906,2209378812.0
5922,Polkadot,2021-11-27,34.545086,35.934952,34.494488,35.186699,35.186699,1023830346.0
5923,Polkadot,2021-11-28,35.226543,35.83902,32.433071,35.765121,35.765121,1521352541.0
5924,Polkadot,2021-11-29,35.798294,37.557888,35.477234,37.162655,37.162655,1277403223.0
5925,Polkadot,2021-11-30,37.134041,39.33654,35.555492,37.960495,37.960495,1552695148.0
5926,Polkadot,2021-12-01,37.925957,38.800667,36.319107,36.773266,36.773266,1247647115.0
5927,Polkadot,2021-12-02,36.782539,36.792862,35.150654,35.757893,35.757893,1000369702.0
5928,Polkadot,2021-12-03,35.770115,36.797554,32.791805,33.63953,33.63953,1330467954.0
5929,Polkadot,2021-12-04,33.762455,33.865837,24.720991,29.368837,29.368837,2854207528.0
5930,Polkadot,2021-12-05,29.379711,29.779005,26.490667,28.310139,28.310139,1471059303.0
5931,Polkadot,2021-12-06,28.342398,28.889868,24.90708,28.249523,28.249523,1994330966.0
5932,Polkadot,2021-12-07,28.232168,31.443295,27.790524,30.543865,30.543865,1776628055.0
5933,Polkadot,2021-12-08,30.543373,30.622547,28.102446,29.870499,29.870499,1356418902.0
5934,Polkadot,2021-12-09,29.780275,30.110678,26.860996,26.951921,26.951921,1193183661.0
5935,Polkadot,2021-12-10,26.961819,28.399462,25.846045,26.453915,26.453915,1357627514.0
5936,Polkadot,2021-12-11,26.47014,28.145266,25.917294,27.774729,27.774729,1175903576.0
5937,Polkadot,2021-12-12,27.760691,30.02223,27.356134,29.60898,29.60898,897053031.0
5938,Polkadot,2021-12-13,29.61389,29.812469,25.60862,25.971106,25.971106,1292550086.0
5939,Polkadot,2021-12-14,25.952719,26.69298,25.091862,26.168419,26.168419,1206987079.0
5940,Polkadot,2021-12-15,26.174873,27.989716,24.371534,27.14576,27.14576,1580299615.0
5941,Polkadot,2021-12-16,27.154755,27.795271,25.771624,26.043077,26.043077,1485488983.0
5942,Polkadot,2021-12-17,26.028437,26.208549,24.287596,24.663027,24.663027,1134265516.0
5943,Polkadot,2021-12-18,24.676817,25.724895,24.256323,25.490757,25.490757,878905203.0
5944,Polkadot,2021-12-19,25.488007,25.856468,24.695019,24.791401,24.791401,744698642.0
5945,Polkadot,2021-12-20,24.784105,25.018566,23.31316,24.050674,24.050674,924598147.0
5946,Polkadot,2021-12-21,24.042261,25.584335,23.765162,25.194195,25.194195,893276894.0
5947,Polkadot,2021-12-22,25.187767,28.212662,25.019508,27.216074,27.216074,1332894453.0
5948,Polkadot,2021-12-23,27.233431,29.637953,26.793833,29.111094,29.111094,1466897164.0
5949,Polkadot,2021-12-24,29.153118,29.667553,27.881594,28.139498,28.139498,1068526285.0
5950,Polkadot,2021-12-25,28.158287,29.144415,28.009048,28.837757,28.837757,721290103.0
5951,Polkadot,2021-12-26,28.83884,31.739517,28.32209,31.332836,31.332836,1627652480.0
5952,Polkadot,2021-12-27,31.319946,32.768093,30.835819,30.908672,30.908672,1724296390.0
5953,Polkadot,2021-12-28,30.962435,30.962435,27.585024,27.907103,27.907103,2373946823.0
5954,Polkadot,2021-12-29,27.865063,28.921068,26.560366,26.744373,26.744373,1772776120.0
5955,Polkadot,2021-12-30,26.827425,28.370249,26.218414,27.567789,27.567789,1238329221.0
5956,Polkadot,2021-12-31,27.56929,28.060705,26.356335,26.719675,26.719675,1169307108.0
5957,Polkadot,2022-01-01,26.721346,28.583582,26.705992,28.583582,28.583582,769282646.0
5958,Polkadot,2022-01-02,28.582886,30.555826,27.922352,29.731167,29.731167,1217867246.0
5959,Polkadot,2022-01-03,29.724901,30.825724,28.751802,30.105101,30.105101,1652854634.0
5960,Polkadot,2022-01-04,30.109388,30.533686,28.777731,28.777731,28.777731,1433783811.0
5961,Polkadot,2022-01-05,28.790211,30.316029,25.521626,26.796141,26.796141,1721841153.0
5962,Polkadot,2022-01-06,26.797825,27.324682,25.648989,26.760822,26.760822,1444988536.0
5963,Polkadot,2022-01-07,26.750895,26.806652,24.458998,24.92524,24.92524,2764194355.0
5964,Polkadot,2022-01-08,24.925631,25.490292,23.342363,24.029129,24.029129,1546276235.0
5965,Polkadot,2022-01-09,24.028667,25.285593,23.8398,24.627319,24.627319,1328484247.0
5966,Polkadot,2022-01-10,24.62653,25.178137,22.604368,23.78006,23.78006,1693703473.0
5967,Polkadot,2022-01-11,23.77891,25.959665,23.578653,25.54393,25.54393,1556234288.0
5968,Polkadot,2022-01-12,25.548052,27.558558,25.511274,27.319494,27.319494,1416836455.0
5969,Polkadot,2022-01-13,27.317213,27.588245,25.82889,25.82889,25.82889,1392401458.0
5970,Polkadot,2022-01-14,25.831518,27.834513,25.696104,27.712864,27.712864,1801182212.0
5971,Polkadot,2022-01-15,27.71645,28.38435,26.942692,27.736834,27.736834,1158992450.0
5972,Polkadot,2022-01-16,27.72418,28.415182,27.382957,27.665129,27.665129,1280576659.0
5973,Polkadot,2022-01-17,27.671783,27.720455,25.239698,25.727352,25.727352,1453899013.0
5974,Polkadot,2022-01-18,25.731302,25.988699,24.384954,25.168928,25.168928,1349151568.0
5975,Polkadot,2022-01-19,25.170046,25.285927,23.810032,24.129553,24.129553,1171940720.0
5976,Polkadot,2022-01-20,24.130487,25.564138,22.983807,22.984886,22.984886,897265226.0
5977,Polkadot,2022-01-21,22.999681,23.430182,19.305567,19.646294,19.646294,2158447179.0
5978,Polkadot,2022-01-22,19.657223,20.074379,16.529568,18.229856,18.229856,2593516897.0
5979,Polkadot,2022-01-23,18.23942,19.139383,17.826681,18.828775,18.828775,1570770653.0
5980,Polkadot,2022-01-24,18.827082,18.827082,15.976185,18.036749,18.036749,2261885506.0
5981,Polkadot,2022-01-25,18.036751,19.012129,17.440678,18.348646,18.348646,1511107520.0
5982,Polkadot,2022-01-26,18.341249,19.937613,17.64109,18.076839,18.076839,1763129260.0
5983,Polkadot,2022-01-27,18.072672,18.302971,17.274731,18.134811,18.134811,1134516099.0
5984,Polkadot,2022-01-28,18.122742,18.466373,17.439566,18.339581,18.339581,994677640.0
5985,Polkadot,2022-01-29,18.338991,18.976257,18.127714,18.710241,18.710241,766547375.0
5986,Polkadot,2022-01-30,18.715378,18.96744,17.868931,18.172527,18.172527,757967482.0
5987,Polkadot,2022-01-31,18.171585,19.554422,17.199829,19.420546,19.420546,1115684278.0
5988,Polkadot,2022-02-01,19.415051,19.951502,19.20253,19.614204,19.614204,1068758718.0
5989,Polkadot,2022-02-02,19.615648,20.53236,18.721237,18.796898,18.796898,1153269231.0
5990,Polkadot,2022-02-03,18.789368,18.838409,18.09934,18.812508,18.812508,906875219.0
5991,Polkadot,2022-02-04,18.807337,20.463795,18.749556,20.424664,20.424664,1110480504.0
5992,Polkadot,2022-02-05,20.437189,22.252073,20.352913,21.366989,21.366989,1265231134.0
5993,Polkadot,2022-02-06,21.367344,21.903336,20.92281,21.903336,21.903336,830919540.0
5994,Polkadot,2022-02-07,21.904425,22.646065,21.4485,22.36451,22.36451,1356167813.0
5995,Polkadot,2022-02-08,22.371853,23.134687,21.114368,21.689148,21.689148,1444549625.0
5996,Polkadot,2022-02-09,21.677759,22.208735,21.14234,21.930412,21.930412,952902519.0
5997,Polkadot,2022-02-10,21.932529,22.429516,20.595379,20.635054,20.635054,1497572222.0
5998,Polkadot,2022-02-11,20.622387,20.715441,18.676172,18.962442,18.962442,1383736959.0
5999,Polkadot,2022-02-12,18.966,19.397598,18.385836,18.818741,18.818741,982928210.0
6000,Polkadot,2022-02-13,18.817881,19.256063,18.453716,18.831486,18.831486,741039938.0
6001,Polkadot,2022-02-14,18.809505,18.901653,18.076206,18.714754,18.714754,834381954.0
6002,Polkadot,2022-02-15,18.71332,20.272732,18.670301,20.144676,20.144676,891617857.0
6003,Polkadot,2022-02-16,20.149784,20.167482,19.116295,19.801155,19.801155,890277874.0
6004,Polkadot,2022-02-17,19.789721,19.994631,17.890713,18.109921,18.109921,1081608217.0
6005,Polkadot,2022-02-18,18.126673,18.562195,17.707533,17.845699,17.845699,918690491.0
6006,Polkadot,2022-02-19,17.844217,18.208092,17.40523,17.89226,17.89226,590901300.0
6007,Polkadot,2022-02-20,17.884331,17.884331,16.742777,16.93051,16.93051,883758628.0
6008,Polkadot,2022-02-21,16.928036,17.696899,16.09757,16.192122,16.192122,1330919934.0
6009,Polkadot,2022-02-22,16.190798,16.672777,15.837447,16.564276,16.564276,1116940496.0
6010,Polkadot,2022-02-23,16.570091,17.395969,15.970354,16.009569,16.009569,1280516751.0
6011,Polkadot,2022-02-24,15.998877,16.551756,14.13574,16.170918,16.170918,2249049472.0
6012,Polkadot,2022-02-25,16.171318,17.41378,15.843975,17.250305,17.250305,1228501074.0
6013,Polkadot,2022-02-26,17.249647,18.674515,17.221788,18.024559,18.024559,1418827902.0
6014,Polkadot,2022-02-27,18.014654,18.661522,17.197315,17.473413,17.473413,1354421088.0
6015,Polkadot,2022-02-28,17.483282,19.013205,16.750547,18.941088,18.941088,1791272324.0
6016,Polkadot,2022-03-01,18.94235,19.535254,18.390608,18.880503,18.880503,1659644223.0
6017,Polkadot,2022-03-02,18.880835,19.230429,18.411831,18.593468,18.593468,1205395336.0
6018,Polkadot,2022-03-03,18.598177,18.63106,17.813257,18.019323,18.019323,1037430689.0
6019,Polkadot,2022-03-04,18.023418,18.029242,16.548868,16.75708,16.75708,1047537594.0
6020,Polkadot,2022-03-05,16.76602,17.73682,16.270109,17.312721,17.312721,757666761.0
6021,Polkadot,2022-03-06,17.314793,17.547518,16.589474,16.978825,16.978825,737656667.0
6022,Polkadot,2022-03-07,16.980211,17.116169,16.062243,16.431496,16.431496,944798572.0
6023,Polkadot,2022-03-08,16.430084,17.232317,16.358534,16.953651,16.953651,874178607.0
6024,Polkadot,2022-03-09,16.961296,18.049906,16.930101,17.866676,17.866676,857533887.0
6025,Polkadot,2022-03-10,17.864969,17.892672,16.745113,16.979118,16.979118,750062051.0
6026,Polkadot,2022-03-11,16.981028,18.414682,16.749559,17.734423,17.734423,1236681337.0
6027,Polkadot,2022-03-12,17.73506,18.669994,17.731771,18.153923,18.153923,994605789.0
6028,Polkadot,2022-03-13,18.147038,18.362165,17.197531,17.247932,17.247932,707977397.0
6029,Polkadot,2022-03-14,17.246563,17.831064,17.084517,17.695951,17.695951,728004973.0
6030,Polkadot,2022-03-15,17.693548,18.002615,17.083492,17.828997,17.828997,673341299.0
6031,Polkadot,2022-03-16,17.82737,19.150919,17.762905,19.053368,19.053368,1201525130.0
6032,Polkadot,2022-03-17,19.051691,19.267126,18.664957,18.751732,18.751732,804681001.0
6033,Polkadot,2022-03-18,18.748987,19.180634,18.184626,18.991892,18.991892,751608989.0
6034,Polkadot,2022-03-19,18.991165,19.767376,18.914698,19.359505,19.359505,833974878.0
6035,Polkadot,2022-03-20,19.362869,19.442106,18.390905,18.638643,18.638643,688372541.0
6036,Polkadot,2022-03-21,18.636242,19.048409,18.474392,18.795271,18.795271,726848268.0
6037,Polkadot,2022-03-22,18.79034,20.431427,18.711327,20.252199,20.252199,1206899926.0
6038,Polkadot,2022-03-23,20.247601,21.069103,19.883589,21.003956,21.003956,1321882560.0
6039,Polkadot,2022-03-24,21.004986,21.430698,20.375206,21.245491,21.245491,1230204385.0
6040,Polkadot,2022-03-25,21.246754,21.320301,20.26969,20.547285,20.547285,887840773.0
6041,Polkadot,2022-03-26,20.549461,21.024237,20.298012,20.887957,20.887957,559036946.0
6042,Polkadot,2022-03-27,20.89197,22.448711,20.770622,22.447863,22.447863,766114013.0
6043,Polkadot,2022-03-28,22.45068,23.266171,21.900141,21.970449,21.970449,1265796274.0
6044,Polkadot,2022-03-29,21.95549,22.910557,21.892668,22.486179,22.486179,1167942746.0
6045,Polkadot,2022-03-30,22.482256,22.968292,21.772602,22.468348,22.468348,1114497681.0
6046,Polkadot,2022-03-31,22.460417,22.999462,21.183681,21.302511,21.302511,1190050413.0
6047,Polkadot,2022-04-01,21.309723,22.133127,20.722673,22.016987,22.016987,1125808777.0
6048,Polkadot,2022-04-02,22.021664,23.767151,21.994867,22.644535,22.644535,1394919294.0
6049,Polkadot,2022-04-03,22.614323,23.544905,22.581715,23.208246,23.208246,1135251124.0
6050,Polkadot,2022-04-04,23.202627,23.204302,21.690126,22.65777,22.65777,1108582879.0
6051,Polkadot,2022-04-05,22.695875,23.103945,21.781702,21.789715,21.789715,954861206.0
6052,Polkadot,2022-04-06,21.786951,21.787008,19.782911,19.839634,19.839634,1143523884.0
6053,Polkadot,2022-04-07,19.842571,20.624063,19.602262,20.426392,20.426392,819238353.0
6054,Polkadot,2022-04-08,20.426464,20.562769,19.247072,19.400885,19.400885,776611556.0
6055,Polkadot,2022-04-09,19.400578,19.807772,19.331331,19.787586,19.787586,501767579.0
6056,Polkadot,2022-04-10,19.784966,20.202639,19.285307,19.285307,19.285307,599807810.0
6057,Polkadot,2022-04-11,19.288813,19.288813,17.043089,17.188892,17.188892,998107923.0
6058,Polkadot,2022-04-12,17.195461,18.001591,17.195461,17.785879,17.785879,773573439.0
6059,Polkadot,2022-04-13,17.781279,18.26877,17.441982,18.1985,18.1985,657673530.0
6060,Polkadot,2022-04-14,18.196878,18.471149,17.529968,17.930796,17.930796,631848192.0
6061,Polkadot,2022-04-15,17.930698,18.380316,17.83194,18.350922,18.350922,507063069.0
6062,Polkadot,2022-04-16,18.350451,18.682867,18.229382,18.630079,18.630079,424249982.0
6063,Polkadot,2022-04-17,18.627596,18.799156,17.723122,17.780474,17.780474,473113233.0
6064,Polkadot,2022-04-18,17.782038,18.308538,17.168648,18.169546,18.169546,712879608.0
6065,Polkadot,2022-04-19,18.170162,18.931332,18.072601,18.896812,18.896812,565507514.0
6066,Polkadot,2022-04-20,18.895794,19.493128,18.570221,19.088778,19.088778,830807797.0
6067,Polkadot,2022-04-21,19.087486,19.625219,18.137659,18.185995,18.185995,772305840.0
6068,Polkadot,2022-04-22,18.186062,18.519106,18.117331,18.299129,18.299129,629068408.0
6069,Polkadot,2022-04-23,18.298918,19.232548,18.036877,18.732672,18.732672,625753368.0
6070,Polkadot,2022-04-24,18.725462,19.138037,18.131571,18.158657,18.158657,576662878.0
6071,Polkadot,2022-04-25,18.161623,18.224691,17.189327,18.11998,18.11998,799411358.0
6072,Polkadot,2022-04-26,18.11668,18.295364,16.457964,16.6506,16.6506,787835544.0
6073,Polkadot,2022-04-27,16.657173,17.253525,16.556425,16.948017,16.948017,616421238.0
6074,Polkadot,2022-04-28,16.947386,17.361773,16.797817,16.996513,16.996513,609272520.0
6075,Polkadot,2022-04-29,16.993166,17.050322,16.045004,16.16279,16.16279,573927609.0
6076,Polkadot,2022-04-30,16.163803,16.405512,14.294137,14.519939,14.519939,689300174.0
6077,Polkadot,2022-05-01,14.519188,15.505186,14.513369,15.381729,15.381729,707973556.0
6078,Polkadot,2022-05-02,15.375803,15.567329,14.626653,14.978443,14.978443,684752563.0
6079,Polkadot,2022-05-03,14.978364,15.205558,14.555679,14.727037,14.727037,492425638.0
6080,Polkadot,2022-05-04,14.726156,16.308697,14.702761,16.305258,16.305258,747195893.0
6081,Polkadot,2022-05-05,16.301308,16.418749,14.187897,14.581028,14.581028,953754626.0
6082,Polkadot,2022-05-06,14.57942,14.639583,13.941613,14.313102,14.313102,868156078.0
6083,Polkadot,2022-05-07,14.313728,14.352659,13.476185,13.775654,13.775654,593983001.0
6084,Polkadot,2022-05-08,13.774422,13.825541,13.087564,13.254074,13.254074,758610863.0
6085,Polkadot,2022-05-09,13.257022,13.464955,10.767036,10.767036,10.767036,1529550074.0
6086,Polkadot,2022-05-10,10.768371,12.3338,10.449965,11.358492,11.358492,1771556667.0
6087,Polkadot,2022-05-11,11.350789,11.611337,8.285613,8.956188,8.956188,2370958313.0
6088,Polkadot,2022-05-12,8.966533,9.430751,7.323471,8.745313,8.745313,1718065655.0
6089,Polkadot,2022-05-13,8.735124,11.725416,8.581082,10.4933,10.4933,1860790600.0
6090,Polkadot,2022-05-14,10.493467,11.500017,9.8282,11.350681,11.350681,1414801522.0
6091,Polkadot,2022-05-15,11.347429,11.817571,10.641636,11.795572,11.795572,972329755.0
6092,Polkadot,2022-05-16,11.79424,11.79424,10.438909,10.624635,10.624635,900666870.0
6093,Polkadot,2022-05-17,10.627954,11.294476,10.483643,11.034236,11.034236,763521915.0
6094,Polkadot,2022-05-18,11.036878,11.144734,9.506676,9.506676,9.506676,877968843.0
6095,Polkadot,2022-05-19,9.499154,10.322462,9.271721,10.041606,10.041606,853915374.0
6096,Polkadot,2022-05-20,10.040569,10.224775,9.471944,9.684748,9.684748,640193446.0
6097,Polkadot,2022-05-21,9.684635,10.049249,9.522652,9.992507,9.992507,423592840.0
6098,Polkadot,2022-05-22,9.991726,10.30751,9.897075,10.186108,10.186108,478292426.0
6099,Polkadot,2022-05-23,10.181099,10.703514,9.886961,9.886961,9.886961,865694286.0
6100,Polkadot,2022-05-24,9.887098,10.24755,9.615049,10.18118,10.18118,662049564.0
6101,Polkadot,2022-05-25,10.180363,10.312263,9.853635,9.866582,9.866582,575708120.0
6102,Polkadot,2022-05-26,9.868945,9.984594,8.90641,9.181025,9.181025,871673940.0
6103,Polkadot,2022-05-27,9.175747,9.912983,8.61133,9.131903,9.131903,1254089101.0
6104,Polkadot,2022-05-28,9.278752,9.731382,9.018473,9.666282,9.666282,592729298.0
6105,Polkadot,2022-05-29,9.664533,9.990902,9.3615,9.980677,9.980677,575259942.0
6106,Polkadot,2022-05-30,9.97977,10.725054,9.930279,10.454896,10.454896,736851354.0
6107,Polkadot,2022-05-31,10.454356,10.62246,10.017511,10.366197,10.366197,666603022.0
6108,Polkadot,2022-06-01,10.365609,10.680345,9.343414,9.471385,9.471385,699424637.0
6109,Polkadot,2022-06-02,9.468799,10.019992,9.338068,9.89768,9.89768,506177410.0
6110,Polkadot,2022-06-03,9.898209,9.900988,9.24209,9.37693,9.37693,414732607.0
6111,Polkadot,2022-06-04,9.378784,9.529033,9.172822,9.430593,9.430593,281076248.0
6112,Polkadot,2022-06-05,9.431597,9.538891,9.281651,9.344997,9.344997,236104496.0
6113,Polkadot,2022-06-06,9.347748,9.923118,9.340058,9.49277,9.49277,413763076.0
6114,Polkadot,2022-06-07,9.494083,9.495785,8.914119,9.228157,9.228157,446295667.0
6115,Polkadot,2022-06-08,9.226099,9.369206,8.942379,9.003772,9.003772,341420388.0
6116,Polkadot,2022-06-09,9.004041,9.435679,8.929593,9.232093,9.232093,377664094.0
6117,Polkadot,2022-06-10,9.232708,9.348003,8.629692,8.652823,8.652823,463759922.0
6118,Polkadot,2022-06-11,8.653392,8.837246,7.95701,8.016177,8.016177,453457201.0
6119,Polkadot,2022-06-12,8.016222,8.096111,7.450018,7.450018,7.450018,540721211.0
6120,Polkadot,2022-06-13,7.441828,7.445022,6.427669,7.010198,7.010198,1019556301.0
6121,Polkadot,2022-06-14,7.010199,7.522483,6.731794,7.365457,7.365457,825671035.0
6122,Polkadot,2022-06-15,7.366781,8.614322,6.863948,8.510279,8.510279,1047848436.0
6123,Polkadot,2022-06-16,8.510058,8.529558,7.006139,7.099977,7.099977,656027695.0
6124,Polkadot,2022-06-17,7.104175,7.434044,7.062334,7.29432,7.29432,427132202.0
6125,Polkadot,2022-06-18,7.292168,7.397517,6.493737,7.058119,7.058119,573388413.0
6126,Polkadot,2022-06-19,7.055667,7.600655,6.792972,7.516708,7.516708,485916449.0
6127,Polkadot,2022-06-20,7.518819,8.007814,7.20802,7.886881,7.886881,495307749.0
6128,Polkadot,2022-06-21,7.884875,8.240199,7.710966,7.7422,7.7422,430086919.0
6129,Polkadot,2022-06-22,7.747151,7.799501,7.378716,7.408511,7.408511,396873053.0
6130,Polkadot,2022-06-23,7.410101,7.794789,7.394391,7.787092,7.787092,414053779.0
6131,Polkadot,2022-06-24,7.786484,8.310842,7.741319,8.205908,8.205908,478986341.0
6132,Polkadot,2022-06-25,8.202811,8.343669,7.815279,8.133731,8.133731,355679049.0
6133,Polkadot,2022-06-26,8.131537,8.459616,7.833863,7.835564,7.835564,386725611.0
6134,Polkadot,2022-06-27,7.835826,8.185614,7.743496,7.744108,7.744108,363436649.0
6135,Polkadot,2022-06-28,7.74259,7.978525,7.280424,7.310052,7.310052,454633640.0
6136,Polkadot,2022-06-29,7.310641,7.423087,6.977882,7.009116,7.009116,562068690.0
6137,Polkadot,2022-06-30,7.014479,7.040419,6.662312,7.039863,7.039863,553377124.0
6138,Polkadot,2022-07-01,7.054671,7.204933,6.58165,6.729926,6.729926,623803205.0
6139,Polkadot,2022-07-02,6.734045,6.89319,6.648608,6.825885,6.825885,353342023.0
6140,Polkadot,2022-07-03,6.825024,6.962991,6.652778,6.843847,6.843847,282225615.0
6141,Polkadot,2022-07-04,6.844688,7.194104,6.683404,7.173794,7.173794,414648616.0
6142,Polkadot,2022-07-05,7.168556,7.195448,6.655978,6.849418,6.849418,617560339.0
6143,Polkadot,2022-07-06,6.850695,6.992521,6.727571,6.92998,6.92998,478051157.0
6144,Polkadot,2022-07-07,6.930164,7.327588,6.899004,7.310357,7.310357,495849189.0
6145,Polkadot,2022-07-08,7.30926,7.435817,6.968067,7.07125,7.07125,533020119.0
6146,Polkadot,2022-07-09,7.069156,7.353564,7.060561,7.261516,7.261516,397589950.0
6147,Polkadot,2022-07-10,7.261501,7.261501,6.785856,6.8587,6.8587,418579710.0
6148,Polkadot,2022-07-11,6.85727,6.891271,6.527256,6.536404,6.536404,334860344.0
6149,Polkadot,2022-07-12,6.536536,6.614122,6.295632,6.298569,6.298569,315259839.0
6150,Polkadot,2022-07-13,6.298768,6.505992,6.094843,6.469764,6.469764,390364728.0
6151,Polkadot,2022-07-14,6.46906,6.746066,6.306611,6.718586,6.718586,336822812.0
6152,Polkadot,2022-07-15,6.718803,6.953966,6.664507,6.805499,6.805499,348479784.0
6153,Polkadot,2022-07-16,6.804771,7.193379,6.576248,7.175997,7.175997,361139521.0
6154,Polkadot,2022-07-17,7.178065,7.311771,6.922561,6.923593,6.923593,311165509.0
6155,Polkadot,2022-07-18,6.92366,7.684227,6.92258,7.684227,7.684227,606829085.0
6156,Polkadot,2022-07-19,7.677161,7.991243,7.531223,7.802578,7.802578,835371258.0
6157,Polkadot,2022-07-20,7.802507,8.065683,7.408067,7.464481,7.464481,707185779.0
6158,Polkadot,2022-07-21,7.464845,7.57504,7.20877,7.529248,7.529248,459368189.0
6159,Polkadot,2022-07-22,7.529308,7.841454,7.280688,7.309357,7.309357,494456039.0
6160,Polkadot,2022-07-23,7.305298,7.477979,7.114516,7.331505,7.331505,377301985.0
6161,Polkadot,2022-07-24,7.331384,7.570954,7.325013,7.413887,7.413887,378461279.0
6162,Polkadot,2022-07-25,7.41377,7.425046,6.766797,6.769232,6.769232,436907555.0
6163,Polkadot,2022-07-26,6.770458,6.773893,6.547504,6.766585,6.766585,405400043.0
6164,Polkadot,2022-07-27,6.76944,7.666439,6.662809,7.666439,7.666439,604025366.0
6165,Polkadot,2022-07-28,7.662187,8.034841,7.509228,7.861245,7.861245,888303918.0
6166,Polkadot,2022-07-29,7.858524,8.403999,7.787205,8.185587,8.185587,836897631.0
6167,Polkadot,2022-07-30,8.188569,8.781996,8.181694,8.208562,8.208562,826438675.0
6168,Polkadot,2022-07-31,8.209159,9.187918,8.114802,8.645671,8.645671,980832901.0
6169,Polkadot,2022-08-01,8.645281,8.942521,8.077182,8.194032,8.194032,652869187.0
6170,Polkadot,2022-08-02,8.194143,8.253496,7.704779,7.938991,7.938991,620430497.0
6171,Polkadot,2022-08-03,7.938897,8.406178,7.716407,8.007531,8.007531,505613974.0
